GEO_ID,NAME,B25001_001E,B25001_001M
Geography,Geographic Area Name,Estimate!!Total,Margin of Error!!Total
1400000US06059075812,"Census Tract 758.12, Orange County, California",1899,40
1400000US06059075813,"Census Tract 758.13, Orange County, California",1734,38
1400000US06059075814,"Census Tract 758.14, Orange County, California",1144,30
1400000US06059075815,"Census Tract 758.15, Orange County, California",1623,39
1400000US06059075816,"Census Tract 758.16, Orange County, California",1233,37
1400000US06059075901,"Census Tract 759.01, Orange County, California",1659,47
1400000US06059075902,"Census Tract 759.02, Orange County, California",2877,50
1400000US06059076000,"Census Tract 760, Orange County, California",3374,117
1400000US06059076101,"Census Tract 761.01, Orange County, California",4053,163
1400000US06059076102,"Census Tract 761.02, Orange County, California",1937,49
1400000US06059076103,"Census Tract 761.03, Orange County, California",2600,47
1400000US06059076201,"Census Tract 762.01, Orange County, California",2465,48
1400000US06059076202,"Census Tract 762.02, Orange County, California",2024,28
1400000US06059076204,"Census Tract 762.04, Orange County, California",1204,39
1400000US06059076205,"Census Tract 762.05, Orange County, California",1638,39
1400000US06059076206,"Census Tract 762.06, Orange County, California",1578,37
1400000US06059076208,"Census Tract 762.08, Orange County, California",1680,42
1400000US06059086301,"Census Tract 863.01, Orange County, California",1831,45
1400000US06059086303,"Census Tract 863.03, Orange County, California",3302,163
1400000US06059086304,"Census Tract 863.04, Orange County, California",1727,38
1400000US06059086305,"Census Tract 863.05, Orange County, California",1127,20
1400000US06059086306,"Census Tract 863.06, Orange County, California",1317,23
1400000US06059086402,"Census Tract 864.02, Orange County, California",1414,28
1400000US06059086404,"Census Tract 864.04, Orange County, California",1454,55
1400000US06059086405,"Census Tract 864.05, Orange County, California",1782,33
1400000US06059086406,"Census Tract 864.06, Orange County, California",1436,29
1400000US06059086407,"Census Tract 864.07, Orange County, California",2129,39
1400000US06059086501,"Census Tract 865.01, Orange County, California",1204,50
1400000US06059086502,"Census Tract 865.02, Orange County, California",1411,22
1400000US06059086601,"Census Tract 866.01, Orange County, California",2481,51
1400000US06059086602,"Census Tract 866.02, Orange County, California",1748,35
1400000US06059086701,"Census Tract 867.01, Orange County, California",2460,75
1400000US06059086702,"Census Tract 867.02, Orange County, California",1952,36
1400000US06059086801,"Census Tract 868.01, Orange County, California",1038,31
1400000US06059086802,"Census Tract 868.02, Orange County, California",1506,52
1400000US06059086803,"Census Tract 868.03, Orange County, California",2773,47
1400000US06059086901,"Census Tract 869.01, Orange County, California",2792,51
1400000US06059086902,"Census Tract 869.02, Orange County, California",1717,62
1400000US06059086903,"Census Tract 869.03, Orange County, California",2075,47
1400000US06059087001,"Census Tract 870.01, Orange County, California",1666,66
1400000US06059087002,"Census Tract 870.02, Orange County, California",2390,40
1400000US06059087101,"Census Tract 871.01, Orange County, California",1911,28
1400000US06059087102,"Census Tract 871.02, Orange County, California",1925,36
1400000US06059087103,"Census Tract 871.03, Orange County, California",2361,39
1400000US06059087105,"Census Tract 871.05, Orange County, California",1521,28
1400000US06059087106,"Census Tract 871.06, Orange County, California",1572,24
1400000US06059087200,"Census Tract 872, Orange County, California",2658,48
1400000US06059087300,"Census Tract 873, Orange County, California",3401,104
1400000US06059087401,"Census Tract 874.01, Orange County, California",1617,68
1400000US06059087403,"Census Tract 874.03, Orange County, California",900,45
1400000US06059087404,"Census Tract 874.04, Orange County, California",920,33
1400000US06059087405,"Census Tract 874.05, Orange County, California",1355,31
1400000US06059087503,"Census Tract 875.03, Orange County, California",1802,29
1400000US06059087504,"Census Tract 875.04, Orange County, California",1779,37
1400000US06059087505,"Census Tract 875.05, Orange County, California",1448,26
1400000US06059087601,"Census Tract 876.01, Orange County, California",1480,25
1400000US06059087602,"Census Tract 876.02, Orange County, California",2202,33
1400000US06059087701,"Census Tract 877.01, Orange County, California",1767,38
1400000US06059087703,"Census Tract 877.03, Orange County, California",1570,58
1400000US06059087704,"Census Tract 877.04, Orange County, California",1337,45
1400000US06059087801,"Census Tract 878.01, Orange County, California",1722,61
1400000US06059087802,"Census Tract 878.02, Orange County, California",2275,107
1400000US06059087803,"Census Tract 878.03, Orange County, California",1491,44
1400000US06059087805,"Census Tract 878.05, Orange County, California",1972,77
1400000US06059087806,"Census Tract 878.06, Orange County, California",1673,32
1400000US06059087901,"Census Tract 879.01, Orange County, California",1263,51
1400000US06059087902,"Census Tract 879.02, Orange County, California",1337,54
1400000US06059088001,"Census Tract 880.01, Orange County, California",1257,46
1400000US06059088002,"Census Tract 880.02, Orange County, California",1149,29
1400000US06059088101,"Census Tract 881.01, Orange County, California",703,33
1400000US06059088104,"Census Tract 881.04, Orange County, California",1655,81
1400000US06059088105,"Census Tract 881.05, Orange County, California",1115,27
1400000US06059088106,"Census Tract 881.06, Orange County, California",1776,62
1400000US06059088107,"Census Tract 881.07, Orange County, California",1728,53
1400000US06059088201,"Census Tract 882.01, Orange County, California",1122,24
1400000US06059088202,"Census Tract 882.02, Orange County, California",907,23
1400000US06059088203,"Census Tract 882.03, Orange County, California",1545,36
1400000US06059088301,"Census Tract 883.01, Orange County, California",1780,54
1400000US06059088302,"Census Tract 883.02, Orange County, California",1812,46
1400000US06059088401,"Census Tract 884.01, Orange County, California",1362,52
1400000US06059088402,"Census Tract 884.02, Orange County, California",1329,23
1400000US06059088403,"Census Tract 884.03, Orange County, California",1905,42
1400000US06059088501,"Census Tract 885.01, Orange County, California",1869,49
1400000US06059088502,"Census Tract 885.02, Orange County, California",1503,41
1400000US06059088601,"Census Tract 886.01, Orange County, California",2275,56
1400000US06059088602,"Census Tract 886.02, Orange County, California",1342,51
1400000US06059088701,"Census Tract 887.01, Orange County, California",2025,40
1400000US06059088702,"Census Tract 887.02, Orange County, California",1615,47
1400000US06059088801,"Census Tract 888.01, Orange County, California",2682,79
1400000US06059088802,"Census Tract 888.02, Orange County, California",1507,45
1400000US06059088901,"Census Tract 889.01, Orange County, California",1766,38
1400000US06059088902,"Census Tract 889.02, Orange County, California",1243,27
1400000US06059088903,"Census Tract 889.03, Orange County, California",2095,41
1400000US06059088904,"Census Tract 889.04, Orange County, California",1531,39
1400000US06059088905,"Census Tract 889.05, Orange County, California",1369,48
1400000US06059089001,"Census Tract 890.01, Orange County, California",1707,37
1400000US06059089003,"Census Tract 890.03, Orange County, California",897,30
1400000US06059089004,"Census Tract 890.04, Orange County, California",1943,92
1400000US06059089102,"Census Tract 891.02, Orange County, California",1689,27
1400000US06059089104,"Census Tract 891.04, Orange County, California",1388,31
1400000US06059089105,"Census Tract 891.05, Orange County, California",1221,49
1400000US06059089106,"Census Tract 891.06, Orange County, California",1018,30
1400000US06059089107,"Census Tract 891.07, Orange County, California",1307,56
1400000US06059099202,"Census Tract 992.02, Orange County, California",2087,39
1400000US06059099203,"Census Tract 992.03, Orange County, California",1550,30
1400000US06059099204,"Census Tract 992.04, Orange County, California",1412,36
1400000US06059099212,"Census Tract 992.12, Orange County, California",1771,39
1400000US06059099214,"Census Tract 992.14, Orange County, California",1446,23
1400000US06059099215,"Census Tract 992.15, Orange County, California",1934,35
1400000US06059099216,"Census Tract 992.16, Orange County, California",1551,30
1400000US06059099217,"Census Tract 992.17, Orange County, California",903,23
1400000US06059099220,"Census Tract 992.20, Orange County, California",2729,39
1400000US06059099222,"Census Tract 992.22, Orange County, California",1718,47
1400000US06059099223,"Census Tract 992.23, Orange County, California",1768,46
1400000US06059099224,"Census Tract 992.24, Orange County, California",1084,36
1400000US06059099225,"Census Tract 992.25, Orange County, California",1033,30
1400000US06059099226,"Census Tract 992.26, Orange County, California",1101,39
1400000US06059099227,"Census Tract 992.27, Orange County, California",1982,54
1400000US06059099229,"Census Tract 992.29, Orange County, California",2507,76
1400000US06059099230,"Census Tract 992.30, Orange County, California",1504,42
1400000US06059099231,"Census Tract 992.31, Orange County, California",1768,52
1400000US06059099232,"Census Tract 992.32, Orange County, California",1904,62
1400000US06059099233,"Census Tract 992.33, Orange County, California",1055,30
1400000US06059099234,"Census Tract 992.34, Orange County, California",1205,36
1400000US06059099235,"Census Tract 992.35, Orange County, California",2201,45
1400000US06059099237,"Census Tract 992.37, Orange County, California",1247,26
1400000US06059099238,"Census Tract 992.38, Orange County, California",1394,30
1400000US06059099239,"Census Tract 992.39, Orange County, California",1366,23
1400000US06059099240,"Census Tract 992.40, Orange County, California",2186,39
1400000US06059099241,"Census Tract 992.41, Orange County, California",1757,32
1400000US06059099242,"Census Tract 992.42, Orange County, California",1161,27
1400000US06059099243,"Census Tract 992.43, Orange County, California",1864,31
1400000US06059099244,"Census Tract 992.44, Orange County, California",1889,28
1400000US06059099245,"Census Tract 992.45, Orange County, California",1095,20
1400000US06059099246,"Census Tract 992.46, Orange County, California",1228,23
1400000US06059099247,"Census Tract 992.47, Orange County, California",798,34
1400000US06059099248,"Census Tract 992.48, Orange County, California",1482,29
1400000US06059099249,"Census Tract 992.49, Orange County, California",854,24
1400000US06059099250,"Census Tract 992.50, Orange County, California",1073,42
1400000US06059099251,"Census Tract 992.51, Orange County, California",2155,85
1400000US06059099305,"Census Tract 993.05, Orange County, California",3074,69
1400000US06059099306,"Census Tract 993.06, Orange County, California",2833,72
1400000US06059099307,"Census Tract 993.07, Orange County, California",1405,24
1400000US06059099308,"Census Tract 993.08, Orange County, California",2226,37
